company_id,company_name,city,latitude,longitude,size_category,revenue,gross_margin,operating_expenses,profit,profit_margin,num_projects,leads_count,conversion_rate,founded_year,employees
CONST_0167,United Works Corp,Houston,29.940451118151085,-95.24590536470605,Small,8997931.72,0.2506,1506275.92,748756.85,0.0832,8,14,0.3711,1971,28
CONST_0168,Strategic Development Solutions,Chicago,41.933721757899754,-87.54857602190609,Small,9251125.22,0.2941,1482186.09,1238856.89,0.1339,5,6,0.2558,1999,31
CONST_0169,ABC Builders,Phoenix,33.431455076251666,-112.05904025219264,Small,9464036.55,0.1665,2267896.47,-691726.56,-0.0731,12,22,0.3076,2019,34
CONST_0170,Smith & Sons Builders,Houston,29.917277860410284,-95.50260962624337,Large,90180286.04,0.2874,15697872.32,10220289.38,0.1133,9,11,0.2543,1996,231
CONST_0171,Smith & Associates Building,New York,40.71244920079915,-74.1030003967509,Small,5278659.47,0.2769,1319242.24,142249.37,0.0269,12,16,0.1639,2020,14
CONST_0172,Elite Constructors LLC,Phoenix,33.41134094769276,-111.86361939078726,Small,8399618.98,0.3201,1107062.29,1581400.4,0.1883,6,25,0.2464,1956,37
CONST_0173,Johnson Works,Seattle,47.852920371081254,-122.43133582864905,Medium,48983672.45,0.1604,9910821.49,-2051894.51,-0.0419,12,28,0.1972,1962,177
CONST_0174,Williams Construction,Los Angeles,33.79596663412047,-118.26280277626002,Small,1173948.68,0.1749,190234.16,15058.57,0.0128,24,34,0.2526,2014,4
CONST_0175,ABC Construction,Miami,25.828986123596682,-80.13261858662587,Medium,40916859.28,0.2543,10081998.97,321489.33,0.0079,6,13,0.1858,1965,130
CONST_0176,ABC Construction,New York,40.838993387673156,-73.98802815469016,Medium,31935281.45,0.3259,6429754.2,3976389.93,0.1245,3,34,0.2199,1978,128
CONST_0177,ABC Construction,New York,40.76650908330612,-74.00083736232888,Small,7726999.66,0.2448,839744.57,1051531.05,0.1361,6,12,0.2128,1959,29
CONST_0178,Advanced Infrastructure LLC,New York,40.75663825801284,-74.10917170119336,Small,9834879.91,0.2555,2320669.19,191680.74,0.0195,13,10,0.1814,1954,32
CONST_0179,Smith & Associates Constructors,Phoenix,33.37850495605364,-111.94877870902401,Small,1401074.41,0.2331,203558.61,123071.68,0.0878,10,22,0.1976,1952,6
CONST_0180,Reliable Building Associates,San Francisco,37.73197555797014,-122.36054467302293,Small,2882669.19,0.16,653061.35,-191846.37,-0.0666,3,27,0.5123,1975,14
CONST_0181,EliteSmith & Associates Builders,Boston,42.41269775584176,-71.07107039544178,Medium,39284904.27,0.221,8043453.47,638832.95,0.0163,7,26,0.2503,1992,117
CONST_0182,Williams Properties,Los Angeles,34.11404883804565,-118.2644477522684,Small,6085767.81,0.3043,1064001.26,788052.36,0.1295,10,8,0.2335,1971,21
CONST_0183,ABC Construction,Chicago,41.80230077774814,-87.78643497329641,Small,5328011.32,0.2825,627508.63,877584.25,0.1647,3,6,0.2551,1966,14
CONST_0184,ProfessionalSmith & Associates Construction,Houston,29.689391888095958,-95.42957095137331,Small,6076666.26,0.2217,1206185.81,141106.46,0.0232,3,20,0.2694,2018,17
CONST_0185,ABC Constructors,Seattle,47.584404794673134,-122.44316521962496,Small,4847516.48,0.2153,1095291.25,-51777.59,-0.0107,15,13,0.1255,1995,20
CONST_0186,Professional Properties,Dallas,32.90326295355856,-96.83387959366777,Small,1621068.33,0.3382,285369.73,262805.72,0.1621,5,39,0.2917,2006,5
CONST_0187,Miller Building,Miami,25.928622875464033,-79.94835913667623,Small,3610262.74,0.3362,573214.39,640563.14,0.1774,5,22,0.4153,2010,12
CONST_0188,Williams Building,Seattle,47.68739403283953,-122.19831689790338,Medium,12076037.74,0.1882,1769292.66,503704.35,0.0417,15,14,0.3026,2000,51
CONST_0189,Williams Building,Chicago,41.81834898053084,-87.48756301383015,Small,9117461.77,0.3113,2258657.5,579961.23,0.0636,17,39,0.2917,1958,35
CONST_0190,Johnson Infrastructure,Miami,25.66925027907444,-80.1587833158807,Medium,29274699.17,0.2223,7095639.47,-586642.81,-0.02,15,24,0.1541,2015,86
CONST_0191,ABC Development,Boston,42.42669242520545,-71.01674133893854,Medium,28468645.75,0.3342,5812993.25,3701196.97,0.13,11,13,0.2472,1952,127
CONST_0192,Innovative Infrastructure,Chicago,41.859809834288484,-87.82631005743536,Medium,36842211.35,0.2371,6719889.14,2014103.96,0.0547,2,22,0.1957,1983,128
CONST_0193,ABC Works,New York,40.894722318329976,-74.00200636027853,Small,7343839.09,0.3134,1336318.36,965429.03,0.1315,6,24,0.2016,2023,20
CONST_0194,Brown Infrastructure,Chicago,41.79989761348926,-87.6295238164116,Medium,35001167.44,0.2133,7786416.33,-320319.65,-0.0092,9,17,0.1175,1961,135
CONST_0195,Modern Works Partners,Dallas,32.71377366063072,-96.64362722900835,Small,4176626.53,0.2743,626942.95,518532.34,0.1242,5,6,0.1172,2017,10
CONST_0196,Williams Properties,Dallas,32.8240372504026,-96.66343441028555,Medium,39339469.86,0.1732,8542541.65,-1727443.04,-0.0439,7,16,0.2727,1990,163
CONST_0197,Professional Properties,Dallas,32.85097499617869,-96.66052011902576,Small,1666379.96,0.2711,295813.26,155936.58,0.0936,18,28,0.3266,1969,6
CONST_0198,EliteSmith & Associates Infrastructure,Miami,25.880691139724117,-80.09043242594561,Small,6391401.28,0.2747,1260868.31,495039.8,0.0775,3,38,0.3952,1975,22
CONST_0199,Smith & Sons Constructors,Phoenix,33.50817317081136,-111.94400259532742,Medium,18523400.35,0.3378,1870906.4,4386509.76,0.2368,5,18,0.096,1950,75
CONST_0200,Smith & Sons Works,Seattle,47.6036991293691,-122.12153229336593,Medium,34689960.83,0.2979,4586019.05,5747483.58,0.1657,4,45,0.2566,1976,171
CONST_0201,Advanced Building Group,Houston,29.710102522944865,-95.34345127846689,Small,6519625.16,0.2775,888646.5,920794.94,0.1412,8,17,0.2065,1989,24
CONST_0202,Miller Builders,Chicago,41.730285291219836,-87.74294136112637,Small,2938099.43,0.2694,555948.59,235631.67,0.0802,6,37,0.1067,2014,11
CONST_0203,Reliable Builders Solutions,Seattle,47.665965264635325,-122.39068156592577,Large,181173083.42,0.3041,29734914.11,25368608.57,0.14,11,15,0.3425,1989,627
CONST_0204,ABC Development,Miami,25.713794894263827,-80.36915043339496,Medium,47451224.86,0.1628,10615384.01,-2890264.37,-0.0609,5,20,0.3112,1987,143
CONST_0205,Williams Properties,Houston,29.814670439797673,-95.47368597897868,Small,2435430.36,0.1821,269294.77,174178.89,0.0715,7,22,0.1722,2009,8
CONST_0206,United Development Partners,Miami,25.772768240565583,-80.1792300177823,Small,3293940.24,0.2985,367259.09,616002.38,0.187,10,13,0.2318,2010,11
CONST_0207,Johnson Constructors,San Francisco,37.86708015019773,-122.37113121127908,Small,5528192.25,0.1888,1264974.86,-221403.56,-0.04,9,30,0.4981,1962,16
CONST_0208,Brown Construction,Seattle,47.61604628170742,-122.22002625551833,Small,5404388.04,0.2359,1140833.47,134179.04,0.0248,5,39,0.0806,1959,16
CONST_0209,Williams Constructors,San Francisco,37.7240610628742,-122.48547420360353,Small,2065735.35,0.1924,302940.86,94462.96,0.0457,4,8,0.2099,1982,7
CONST_0210,Miller Building,Miami,25.498125226098313,-80.19146244934028,Small,7267868.26,0.2904,913964.13,1196837.17,0.1647,8,38,0.1574,1978,25
CONST_0211,Premier Development,San Francisco,37.88414985380854,-122.3478047582316,Large,280528140.76,0.1729,60235043.3,-11743747.28,-0.0419,12,25,0.1178,1975,1119
CONST_0212,United Construction,Los Angeles,34.08834420369473,-118.20986533330785,Small,7510992.96,0.2571,1693110.42,238201.11,0.0317,2,17,0.1666,1994,25
CONST_0213,ABC Construction,Dallas,32.68699535693547,-96.8643046845127,Small,4687653.13,0.2796,479669.96,830786.19,0.1772,7,13,0.3342,1998,21
CONST_0214,Johnson Properties,Seattle,47.41854472939581,-122.27012885540339,Small,8234330.91,0.2367,2055102.51,-106082.12,-0.0129,5,8,0.1977,1979,33
CONST_0215,Premier Builders LLC,Dallas,32.80355339864648,-96.6456990733996,Medium,29359574.73,0.1511,6478900.56,-2043764.07,-0.0696,14,26,0.2739,2013,85
CONST_0216,Brown Properties,Los Angeles,34.0033620178737,-118.31264778247836,Small,6962355.52,0.2194,1104322.0,423166.81,0.0608,3,80,0.266,1991,24
CONST_0217,Strategic Builders,Boston,42.463492514308555,-71.03036551595567,Medium,25448479.71,0.2677,3252466.28,3560116.86,0.1399,9,31,0.203,1972,76
CONST_0218,Professional Infrastructure,Boston,42.377283933979356,-71.00357487800152,Medium,20877841.58,0.2885,2914740.8,3107927.42,0.1489,4,10,0.3493,1971,98
CONST_0219,United Properties Corp,Miami,25.82825839669442,-80.12206869610876,Medium,42865917.32,0.2423,10609136.58,-222528.25,-0.0052,5,27,0.3061,1984,117
CONST_0220,Johnson Construction,San Francisco,37.78169909075812,-122.56252227559668,Medium,44324815.77,0.3068,7284683.29,6312152.43,0.1424,5,62,0.1761,1987,202
CONST_0221,Brown Development,New York,40.611131687142354,-74.03040804736742,Large,196987662.24,0.2996,43534225.68,15490523.61,0.0786,7,18,0.2064,1984,969
CONST_0222,Premier Constructors Inc,Houston,29.763912666992773,-95.48069966932108,Small,9249429.71,0.2912,1353592.98,1340134.17,0.1449,3,6,0.1937,2015,27
CONST_0223,Reliable Works,San Francisco,37.75425190148232,-122.36335186011951,Small,3059879.16,0.2694,732006.68,92234.12,0.0301,3,22,0.3084,1981,10
CONST_0224,Premier Building,San Francisco,37.7750379651008,-122.5470772952131,Medium,37101264.56,0.2246,8950820.98,-616967.11,-0.0166,12,42,0.1149,1953,131
CONST_0225,Smith & Sons Works,Seattle,47.588285024233656,-122.45890142073833,Small,1381080.51,0.2659,231934.05,135357.73,0.098,19,14,0.2286,2015,4
CONST_0226,Brown Construction,Chicago,41.83151944308819,-87.64488377115667,Small,9291767.61,0.2666,1755456.74,722083.09,0.0777,7,14,0.2992,2011,29
CONST_0227,Miller Building,Dallas,32.8014832976874,-96.77766268261745,Small,9785682.77,0.2867,1529660.42,1275804.37,0.1304,6,16,0.3629,1969,36
CONST_0228,Advanced Constructors,Seattle,47.65556535653061,-122.51665796353241,Small,4563654.3,0.2839,1066909.2,228537.57,0.0501,6,52,0.302,1981,19
CONST_0229,Strategic Infrastructure,Phoenix,33.278178673392,-112.12028156863396,Small,9757691.18,0.3019,2392236.75,553205.29,0.0567,5,41,0.1899,1998,36
CONST_0230,Miller Properties,New York,40.79790692140206,-73.85594286310373,Small,9778359.49,0.184,2295330.15,-495886.29,-0.0507,7,8,0.1489,2009,32
CONST_0231,Reliable Infrastructure,Miami,25.750023408420475,-80.25535578414043,Small,5136256.51,0.2113,1147219.78,-61966.31,-0.0121,17,16,0.3536,1964,24
CONST_0232,Jones Works,Seattle,47.60785493989091,-122.36730556077119,Small,6062996.81,0.303,1461563.48,375718.97,0.062,21,15,0.3673,1997,21
CONST_0233,Quality Properties,Miami,25.78789503493413,-80.31731077492566,Small,5085909.2,0.3025,604716.15,933717.43,0.1836,6,131,0.125,1981,19
CONST_0234,ABC Building,Phoenix,33.191011788493554,-112.09943767758055,Small,8692331.05,0.1831,1983060.74,-391838.65,-0.0451,8,35,0.2715,1981,24
CONST_0235,StrategicSmith & Associates Works,San Francisco,37.72177857053924,-122.37101233488119,Small,1783154.96,0.2614,404362.71,61677.29,0.0346,4,32,0.2931,1962,5
CONST_0236,Modern Builders Solutions,Houston,29.798966000046924,-95.53632846671324,Medium,12140578.52,0.2253,1636651.49,1098694.39,0.0905,5,10,0.2268,1962,41
CONST_0237,UnitedSmith & Sons Properties,Los Angeles,34.24611925690994,-118.38380028381562,Small,7845180.78,0.1809,1357920.8,61260.17,0.0078,13,15,0.2439,2022,26
CONST_0238,Professional Constructors,Houston,29.68266099241411,-95.30046753096674,Medium,14936032.61,0.2753,2117490.44,1993868.66,0.1335,5,4,0.2483,1961,54
CONST_0239,ABC Constructors,Los Angeles,33.97910437242845,-118.16790781500764,Medium,25683743.08,0.3002,3051817.98,4657258.44,0.1813,10,73,0.1983,2013,89
CONST_0240,AdvancedSmith & Sons Works,Chicago,41.75480636460092,-87.73011798309228,Small,3545210.18,0.2337,510075.85,318498.11,0.0898,7,15,0.3284,1987,9
CONST_0241,ABC Building,Miami,25.86082586581921,-80.08796223452349,Medium,39562679.04,0.2055,5627490.67,2502360.4,0.0633,4,8,0.273,1989,128
CONST_0242,Miller Builders,Los Angeles,34.00247323860776,-118.30779043492481,Large,472548389.94,0.2406,61324334.65,52353202.16,0.1108,4,38,0.2917,1973,1606
CONST_0243,Advanced Development Inc,Phoenix,33.35350834791752,-111.89926368020845,Medium,40047085.48,0.3008,7476136.77,4568969.97,0.1141,11,17,0.4117,1979,103
CONST_0244,United Constructors,Dallas,32.67368059801021,-96.80081406880242,Medium,44525421.51,0.3145,5610268.03,8392929.39,0.1885,8,21,0.3131,1954,164
CONST_0245,Smith & Associates Properties,Seattle,47.79584124057728,-122.31012156765755,Small,2961178.37,0.153,554369.8,-101204.75,-0.0342,14,4,0.355,1986,13
CONST_0246,ABC Builders,Houston,29.802734194860857,-95.16172340959608,Large,146613149.36,0.1634,27743182.09,-3779726.71,-0.0258,3,30,0.2156,2001,713
CONST_0247,ABC Builders,Chicago,41.919697662121784,-87.70959934021815,Small,2964338.85,0.3479,551857.66,479395.37,0.1617,8,27,0.1842,1962,13
CONST_0248,Brown Construction,Houston,29.880426174973884,-95.41611613620854,Small,5339188.89,0.3182,711104.17,987728.25,0.185,6,45,0.1127,2007,15
CONST_0249,Jones Works,Boston,42.40545087125545,-71.15712940342546,Small,1293931.55,0.2451,208532.88,108634.64,0.084,7,27,0.2055,1968,3
CONST_0250,Brown Infrastructure,San Francisco,37.815845052192564,-122.40253086746606,Small,7240016.38,0.2796,975389.59,1049260.57,0.1449,6,16,0.329,1985,25
CONST_0251,Modern Infrastructure Partners,San Francisco,37.737195583086574,-122.45436149900355,Medium,36326392.97,0.164,5786391.08,171923.03,0.0047,4,16,0.2092,1992,143
CONST_0252,ABC Development,San Francisco,37.623146286798466,-122.51900351277027,Small,8528486.42,0.16,1447215.71,-82292.12,-0.0096,5,16,0.227,1992,22
CONST_0253,Advanced Building,Dallas,32.802125827974095,-96.83420882414529,Medium,10322364.13,0.3386,1399420.14,2096093.27,0.2031,1,20,0.3651,1955,38
CONST_0254,Quality Properties Inc,Los Angeles,34.0427541285558,-118.2017390027976,Small,3447987.45,0.1513,850802.0,-329204.91,-0.0955,4,49,0.3001,1960,11
CONST_0255,Premier Infrastructure,Boston,42.183154140468346,-71.1213636642674,Medium,49904912.89,0.1882,8431316.41,962106.57,0.0193,6,39,0.3159,1974,138
CONST_0256,ABC Building,New York,40.65487998422787,-74.02849732992883,Medium,37616228.88,0.2181,8303577.88,-99141.05,-0.0026,10,14,0.219,1951,97
CONST_0257,Advanced Constructors Group,San Francisco,37.73902340639049,-122.42755228268193,Small,1455602.25,0.1579,270876.63,-41068.53,-0.0282,6,20,0.1509,1953,3
CONST_0258,Smith & Associates Construction,Dallas,32.752525036110654,-96.71899297026089,Small,3477152.63,0.2919,489318.13,525620.2,0.1512,5,21,0.3635,1985,9
CONST_0259,Miller Development,Miami,25.829435952168645,-80.26930341894237,Large,92912414.57,0.24,13994295.24,8305773.93,0.0894,7,12,0.1166,1968,381
CONST_0260,ABC Works,New York,40.629200515840374,-73.87856119126683,Small,3667528.06,0.3322,667901.7,550306.38,0.15,4,16,0.2956,1983,15
CONST_0261,ABC Constructors,Houston,29.66017829810733,-95.44504352373531,Medium,20393125.52,0.3272,4779200.17,1893781.7,0.0929,3,14,0.2981,1954,88
CONST_0262,Professional Properties Solutions,Boston,42.44939538701088,-70.87593797982838,Medium,24418980.21,0.2843,3433225.38,3507971.45,0.1437,6,33,0.4814,2009,73
CONST_0263,Johnson Development,Phoenix,33.382570975874074,-112.11324295544578,Small,6803751.01,0.1547,1118832.15,-66247.65,-0.0097,8,11,0.111,2014,20
CONST_0264,Advanced Constructors,Boston,42.346294815002764,-71.08746395674986,Medium,41658541.64,0.2705,7362971.74,3905412.41,0.0937,10,19,0.4256,1971,185
CONST_0265,ABC Works,Boston,42.200667150671855,-70.88954335304716,Medium,14537632.68,0.3494,1853807.81,3225377.1,0.2219,13,28,0.1856,1985,61
CONST_0266,Quality Building Group,New York,40.73127104747811,-73.91220844624894,Small,6974420.27,0.3431,750186.19,1642462.23,0.2355,7,149,0.0909,2019,20
CONST_0267,Elite Works Enterprises,Boston,42.42396601686431,-70.95308816749127,Small,5729232.77,0.2896,1346596.67,312397.53,0.0545,8,22,0.1992,2019,17
CONST_0268,Brown Building,Boston,42.35176063788712,-71.37768114760401,Large,426768353.21,0.1755,50760114.11,24126590.96,0.0565,10,16,0.1114,1980,1613
CONST_0269,ABC Construction,Seattle,47.61851060845876,-122.23966657170082,Small,2333957.16,0.1684,518818.72,-125734.24,-0.0539,5,46,0.2626,1988,5
CONST_0270,ABC Building,Phoenix,33.576096538608816,-112.04019765188983,Small,5786845.9,0.3247,1442865.16,436260.88,0.0754,4,9,0.4508,2000,21
CONST_0271,Reliable Builders,Seattle,47.68428154278141,-122.39456009067683,Medium,36664683.4,0.1739,6815833.68,-439390.61,-0.012,7,17,0.2994,1992,153
CONST_0272,Premier Construction,Boston,42.47228578562305,-70.82689592779826,Small,9671319.53,0.1716,1661277.96,-1593.34,-0.0002,8,10,0.116,1987,31
CONST_0273,PremierSmith & Associates Builders,Los Angeles,33.94183621287506,-118.2301367991224,Small,4592501.15,0.2697,909050.92,329633.99,0.0718,12,33,0.2903,1962,12
CONST_0274,Professional Infrastructure,Boston,42.33166153503935,-70.89984179273821,Medium,23254088.75,0.2851,3706482.78,2924015.55,0.1257,10,18,0.2133,1975,64
CONST_0275,Innovative Properties,New York,40.61500197894575,-74.00617316982256,Small,1690505.44,0.1832,184545.21,125173.14,0.074,6,42,0.2933,2013,4
CONST_0276,ABC Works,Los Angeles,34.29665827525825,-118.29792823377628,Large,341944423.77,0.3409,41961657.7,74611705.17,0.2182,3,57,0.1881,1966,1055
CONST_0277,ABC Builders,Los Angeles,33.96664327635767,-118.34649367610734,Medium,18596661.26,0.1584,2874054.56,71522.96,0.0038,19,25,0.1452,1996,49
CONST_0278,Innovative Works Inc,Chicago,41.90574961433739,-87.96375001782543,Small,6529600.07,0.2547,965522.32,697780.22,0.1069,5,9,0.1688,2007,16
CONST_0279,Advanced Properties LLC,Miami,25.512464379709712,-80.29002400792231,Small,4547224.42,0.2707,1001538.2,229244.66,0.0504,9,49,0.3352,2011,16
CONST_0280,Johnson Construction,Boston,42.34235795617915,-71.19445294995762,Medium,10964407.74,0.1733,1305471.02,594570.78,0.0542,8,23,0.187,2017,40
CONST_0281,Professional Building Inc,Phoenix,33.495054531145016,-111.93937742437973,Medium,32187480.99,0.3152,6267508.28,3877549.96,0.1205,9,18,0.3853,1958,157
CONST_0282,Johnson Properties,Houston,29.77611086945033,-95.24657860436602,Medium,42994150.7,0.3075,6126864.69,7095919.18,0.165,15,7,0.1447,1987,142
CONST_0283,Premier Infrastructure Associates,New York,40.64003276451438,-74.00505348059774,Small,4445056.9,0.3178,541403.5,871365.92,0.196,7,12,0.3197,2020,20
CONST_0284,ABC Properties,Chicago,41.82930066837928,-87.54770331156317,Small,2667491.65,0.2583,525057.93,163832.52,0.0614,3,21,0.2621,1977,12
CONST_0285,StrategicSmith & Sons Construction,Los Angeles,33.78811023206563,-118.27604378675447,Small,7033909.0,0.2784,1136808.57,821177.8,0.1167,7,28,0.1318,1974,33
CONST_0286,Professional Building Partners,Los Angeles,34.16374666830952,-118.31024539330309,Medium,18311336.84,0.2675,2139765.27,2759238.87,0.1507,20,10,0.3042,1963,50
CONST_0287,Smith & Associates Properties,Phoenix,33.498424046943654,-112.12736003064391,Small,4593993.22,0.2319,1133490.19,-67984.33,-0.0148,13,10,0.5133,1998,11
CONST_0288,United Construction,Los Angeles,34.16607347742736,-118.04667415513659,Medium,36091004.44,0.2419,7267436.02,1464021.69,0.0406,8,13,0.0736,1955,133
CONST_0289,Innovative Building Corp,San Francisco,37.924643168317964,-122.23362976564623,Medium,29352101.59,0.2337,4510586.98,2348350.68,0.08,7,8,0.3331,1989,116
CONST_0290,Quality Constructors,Dallas,32.722189000977664,-96.644701944809,Small,1389837.46,0.2899,207897.66,194971.6,0.1403,7,7,0.2821,1966,4
CONST_0291,Johnson Constructors,Chicago,41.84663091063017,-87.64962138984421,Small,3871405.67,0.2331,914434.78,-11999.23,-0.0031,5,16,0.3168,2013,12
CONST_0292,Smith & Sons Works,Seattle,47.699820900957995,-122.31361896975102,Small,5692393.19,0.3293,736846.97,1137743.1,0.1999,13,26,0.4057,1968,24
CONST_0293,Miller Works,San Francisco,37.935094750651245,-122.25135043695853,Small,8116219.92,0.2269,1342416.91,499530.92,0.0615,9,11,0.2582,2022,25
